"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE"
"SEFCRI",3129,1,2022,6,21,"RGSH","NEAR0",0,NA,0,25.77093,-80.11089,2064560,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.53439972689921,9.14399970739201,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3130,1,2022,6,16,"CPSH","NEAR0",0,NA,0.151333333333333,25.98282,-80.11306,1756888,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.40079979517441,6.70559978542081,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3131,1,2022,8,8,"RGSH","NEAR0",0,NA,0.132666666666667,25.78726,-80.10712,2040951,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.22959973665281,8.53439972689921,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3134,1,2022,8,8,"RGSH","NEAR0",0,NA,0.181333333333333,25.79527,-80.09959,2029158,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,10.0583996781312,10.3631996683776,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3136,1,2022,6,23,"CPSH","NEAR0",0,NA,0.188,26.06536,-80.10109,1636863,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.01039977566721,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3137,1,2022,6,13,"CPSH","NEAR0",0,NA,0.05,26.23938,-80.08021,1383686,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.01039977566721,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3138,1,2022,8,16,"RGSH","NEAR0",0,NA,0.195333333333333,25.81166,-80.10945,2005522,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.61999975616001,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3139,1,2022,8,23,"CPSH","NEAR0",0,NA,0.2,26.0636,-80.10253,1639484,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.01039977566721,7.01039977566721,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3140,1,2022,8,8,"RGSH","NEAR0",0,NA,0.115333333333333,25.78676,-80.10266,2041616,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,8.22959973665281,8.53439972689921,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3141,1,2022,6,24,"CPSH","NEAR0",0,NA,0.0993333333333333,26.10659,-80.09609,1576520,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.18159983418881,5.18159983418881,10,"ACR CERV","Acropora cervicornis",1,0,14,8,7,0,0,"N","A"
"SEFCRI",3141,1,2022,6,24,"CPSH","NEAR0",0,NA,0.0993333333333333,26.10659,-80.09609,1576520,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.18159983418881,5.18159983418881,10,"ACR CERV","Acropora cervicornis",1,0,15,14,10,0,0,"P","A"
"SEFCRI",3141,1,2022,6,24,"CPSH","NEAR0",0,NA,0.0993333333333333,26.10659,-80.09609,1576520,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.18159983418881,5.18159983418881,10,"ACR CERV","Acropora cervicornis",1,0,54,48,9,50,0,"PB","A"
"SEFCRI",3141,1,2022,6,24,"CPSH","NEAR0",0,NA,0.0993333333333333,26.10659,-80.09609,1576520,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.18159983418881,5.18159983418881,10,"ACR CERV","Acropora cervicornis",1,0,40,35,12,60,0,"PB","A"
"SEFCRI",3143,1,2022,8,16,"CPSH","NEAR0",0,NA,0,25.91446,-80.11536,1855940,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.70559978542081,6.70559978542081,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3144,1,2022,10,12,"CPSH","NEAR0",0,NA,0.03,26.22167,-80.0862,1409258,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,4.571999853696,4.571999853696,10,"ACR CERV","Acropora cervicornis",1,0,30,17,6,90,0,"N","A"
"SEFCRI",3145,1,2022,6,17,"CPSH","NEAR0",0,NA,0.106666666666667,26.03351,-80.10951,1683422,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.61999975616001,7.61999975616001,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3146,1,2022,6,10,"RGSH","NEAR0",0,NA,0,26.20287,-80.08798,1436807,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.48639982443521,5.48639982443521,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3147,1,2022,6,10,"CPSH","NEAR0",0,NA,0.0133333333333333,26.19947,-80.08411,1442063,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,9.75359968788481,9.75359968788481,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3148,1,2022,8,16,"RGSH","NEAR0",0,NA,0.0553333333333333,25.80032,-80.10799,2021925,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,6.70559978542081,6.70559978542081,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3149,1,2022,8,16,"RGSH","NEAR0",0,NA,0.06,25.89924,-80.10575,1878264,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,7.92479974640641,7.92479974640641,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3150,1,2022,6,28,"CPSH","NEAR0",0,NA,0.153333333333333,25.91334,-80.10215,1857935,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,10.0583996781312,10.0583996781312,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3154,1,2022,6,27,"RGSH","NEAR0",0,NA,0.0133333333333333,26.31071,-80.07428,1280049,"Deerfield",14,NA,NA,NA,0,NA,0,NA,2.4383999219712,2.4383999219712,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3157,1,2022,8,11,"RGSH","NEAR0",0,NA,0.0666666666666667,26.69387,-80.031,723185,"South Palm Beach",15,NA,NA,NA,0,NA,0,NA,4.571999853696,4.571999853696,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3159,1,2022,8,9,"CPSH","NEAR0",0,NA,0.0633333333333333,26.72893,-80.03132,672015,"North Palm Beach",16,NA,NA,NA,0,NA,0,NA,6.70559978542081,6.70559978542081,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3175,1,2022,6,28,"RGSH","NEAR1",1,NA,0.333333333333333,25.93717,-80.11099,1823149,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,5.48639982443521,5.48639982443521,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3188,1,2022,8,12,"LIRO","OFFR1",1,NA,0.320666666666667,25.83463,-80.089,1972107,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,17.0687994537984,17.6783994342912,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3189,1,2022,6,17,"SPGR","OFFR1",1,NA,0.3,26.02401,-80.08717,1696587,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,15.23999951232,15.23999951232,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3190,1,2022,7,21,"CPDP","OFFR0",0,NA,0.06,26.03054,-80.08906,1687399,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,16.4591994733056,16.763999463552,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3191,1,2022,8,12,"LIRO","OFFR1",1,NA,0.148666666666667,25.86371,-80.08844,1929467,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,15.23999951232,16.4591994733056,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3192,1,2022,8,8,"CPDP","OFFR1",1,NA,0.112,25.8154,-80.09023,1999656,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,14.3255995415808,14.9351995220736,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
"SEFCRI",3193,1,2022,7,21,"LIRO","OFFR1",1,NA,0.385333333333333,25.97243,-80.08979,1772023,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,15.5447995025664,16.4591994733056,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA
