REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,STRAT,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NAME,SUB_REGION_NR,ZONE_NAME,ZONE_NR,MPA_NAME,MPA_NR,ADMIN,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETE,METER,RUG
FLK,1861,1,2022,7,9,CONT_HR,CS03,24.52014,-81.71842,2084875,Lower Keys,8,Mid Channel,2,West_Sambo,20,NA,1,CD0,7.315199766,7.315199766,15,11,0.63
FLK,1861,1,2022,7,9,CONT_HR,CS03,24.52014,-81.71842,2084875,Lower Keys,8,Mid Channel,2,West_Sambo,20,NA,1,CD0,7.315199766,7.315199766,15,12,0.69
FLK,1861,1,2022,7,9,CONT_HR,CS03,24.52014,-81.71842,2084875,Lower Keys,8,Mid Channel,2,West_Sambo,20,NA,1,CD0,7.315199766,7.315199766,15,13,0.42
FLK,1861,1,2022,7,9,CONT_HR,CS03,24.52014,-81.71842,2084875,Lower Keys,8,Mid Channel,2,West_Sambo,20,NA,1,CD0,7.315199766,7.315199766,15,14,0.38
FLK,1861,1,2022,7,9,CONT_HR,CS03,24.52014,-81.71842,2084875,Lower Keys,8,Mid Channel,2,West_Sambo,20,NA,1,CD0,7.315199766,7.315199766,15,15,0.31
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,1,0.38
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,2,0.42
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,3,0.52
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,4,0.56
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,5,0.92
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,6,0.16
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,7,0.23
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,8,0.19
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,9,0.37
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,10,0.14
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,11,0.35
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,12,0.79
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,13,0.23
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,14,0.95
FLK,1094,1,2022,7,10,CONT_HR,CS06,24.50915,-81.66546,2049974,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,5.486399824,7.315199766,15,15,0.95
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,1,1.2
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,2,0.3
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,3,0.6
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,4,0.9
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,5,0.5
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,6,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,7,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,8,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,9,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,10,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,11,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,12,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,13,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,14,0
FLK,1052,1,2022,7,10,ISOL_HR,CS03,24.52915,-81.64928,2113263,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.876799844,6.095999805,15,15,0
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,1,0.19
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,2,0.37
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,3,0.22
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,4,0.19
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,5,0.28
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,6,0.19
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,7,0.19
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,8,0.18
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,9,0.32
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,10,0.29
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,11,0.22
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,12,0.11
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,13,0.29
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,14,0.28
FLK,1066,1,2022,7,11,CONT_MR,CS03,24.54132,-81.59522,2154331,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,5.486399824,5.791199815,15,15,0.26
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,1,0.38
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,2,0.29
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,3,0.18
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,4,0.32
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,5,0.21
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,6,0.33
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,7,0.25
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,8,0.15
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,9,0.16
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,10,0.5
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,11,0.48
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,12,0.84
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,13,0.76
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,14,0.72
FLK,1541,1,2022,7,12,ISOL_HR,CS03,24.481,-81.93072,1978128,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,8.839199717,9.143999707,15,15,0.27
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,1,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,2,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,3,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,4,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,5,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,6,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,7,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,8,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,9,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,10,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,11,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,12,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,13,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,14,NA
FLK,1063,1,2022,7,13,CONT_HR,CS03,24.5775,-81.4438,2293416,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,4.267199863,6.400799795,0,15,NA
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,1,0.2
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,2,1
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,3,0.8
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,4,0.6
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,5,0.5
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,6,0.6
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,7,0.8
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,8,1
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,9,0.5
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,10,0.6
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,11,0.4
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,12,0.5
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,13,0.4
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,14,0.6
FLK,1210,1,2022,7,11,CONT_HR,CS15,24.4977,-81.62554,2016905,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD3,15.23999951,16.76399946,15,15,0.4
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,1,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,2,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,3,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,4,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,5,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,6,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,7,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,8,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,9,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,10,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,11,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,12,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,13,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,14,NA
FLK,1321,1,2022,7,12,SPGR_HR,CS17,24.44043,-81.86946,1899586,Lower Keys,8,Forereef,4,Unprotected,0,NA,0,CD4,21.33599932,22.55519928,0,15,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,1,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,2,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,3,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,4,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,5,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,6,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,7,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,8,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,9,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,10,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,11,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,12,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,13,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,14,NA
FLK,1247,1,2022,7,12,ISOL_HR,CS06,24.46419,-81.90593,1941714,Lower Keys,8,Offshore Patch Reef,3,Unprotected,0,NA,0,CD0,8.534399727,9.753599688,0,15,NA
FLK,1068,1,2022,7,14,ISOL_HR,CS03,24.50633,-81.73694,2041853,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,7.010399776,8.839199717,15,1,1.2
FLK,1068,1,2022,7,14,ISOL_HR,CS03,24.50633,-81.73694,2041853,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,7.010399776,8.839199717,15,2,0.3
FLK,1068,1,2022,7,14,ISOL_HR,CS03,24.50633,-81.73694,2041853,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,7.010399776,8.839199717,15,3,0.6
FLK,1068,1,2022,7,14,ISOL_HR,CS03,24.50633,-81.73694,2041853,Lower Keys,8,Mid Channel,2,Unprotected,0,NA,0,CD0,7.010399776,8.839199717,15,4,0.4
