"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETE","METER","RUG"
"Tortugas",2779,1,2022,9,7,"SPGR_HR","T09",24.62209,-82.82835,441579,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D3",17.9831994245376,23.1647992587264,15,"11",0.9
"Tortugas",2779,1,2022,9,7,"SPGR_HR","T09",24.62209,-82.82835,441579,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D3",17.9831994245376,23.1647992587264,15,"12",1.2
"Tortugas",2779,1,2022,9,7,"SPGR_HR","T09",24.62209,-82.82835,441579,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D3",17.9831994245376,23.1647992587264,15,"13",1.2
"Tortugas",2779,1,2022,9,7,"SPGR_HR","T09",24.62209,-82.82835,441579,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D3",17.9831994245376,23.1647992587264,15,"14",0.9
"Tortugas",2779,1,2022,9,7,"SPGR_HR","T09",24.62209,-82.82835,441579,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D3",17.9831994245376,23.1647992587264,15,"15",0.5
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"1",0.1
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"2",0.4
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"3",0.25
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"4",0.35
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"5",0.4
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"6",0.7
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"7",0.5
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"8",0.55
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"9",0.5
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"10",0.45
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"11",0.4
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"12",0.15
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"13",0.3
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"14",0.4
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,"15",0.4
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"1",0.13
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"2",0.09
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"3",0.1
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"4",0.07
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"5",0.08
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"6",0.12
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"7",0.13
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"8",0.21
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"9",0.09
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"10",0.07
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"11",0.06
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"12",0.07
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"13",0.1
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"14",0.12
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,"15",0.2
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"1",0.36
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"2",0.48
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"3",0.61
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"4",0.74
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"5",0.82
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"6",0.63
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"7",0.65
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"8",0.59
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"9",0.65
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"10",0.48
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"11",0.46
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"12",0.75
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"13",0.8
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"14",1
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,"15",0.9
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"1",0.1
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"2",0.4
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"3",0.2
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"4",0.2
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"5",0.33
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"6",0.58
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"7",0.22
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"8",0.36
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"9",0.33
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"10",0.71
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"11",0.76
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"12",0.77
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"13",0.2
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"14",0.8
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,"15",0.18
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"1",0.05
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"2",0.06
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"3",0.1
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"4",0.05
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"5",0.03
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"6",0.03
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"7",0.02
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"8",0.05
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"9",0.04
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"10",0.03
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"11",0.03
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"12",0.03
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"13",0.05
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"14",0.02
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,"15",0.03
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"1",0.25
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"2",0.17
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"3",0.31
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"4",0.16
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"5",0.24
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"6",0.18
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"7",0.21
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"8",0.09
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"9",0.53
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"10",0.5
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"11",0.12
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"12",0.1
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"13",0.06
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"14",0.09
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,"15",0.15
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"1",0.4
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"2",0.23
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"3",1.03
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"4",0.99
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"5",0.45
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"6",0.52
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"7",0.6
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"8",0.21
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"9",0.76
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"10",0.48
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"11",0.45
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,"12",0.34
